Acct #,(Required),"Name (Last, First)",Dialed,L14 Dials,TZ,City,State,PWC,MOR,Days,Last Note
73535147,Nancy's Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73535232,Spanky's,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73535271,Hannah's Make Up Service,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73535293,DTech IT Services,,N,0,EST,,NY,Cleaning Services,T,0,01/31/2022
73535374,Listen2Liri Services,,N,0,EST,,NY,Cleaning Services,T,0,01/31/2022
73535428,Juan and Vicky's Service,,N,0,PST,,CA,Handyman,T,0,01/31/2022
73535436,Marvelous Enterprises,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73535560,Liz's Assistance Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73535633,Mike's Home & Personal Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73535704,Devin's IT Services,,N,0,MST,,AZ,Cleaning Services,T,0,01/31/2022
73535770,Taylor's Tutoring Service,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73535809,Kaien's Translation Services,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73536025,Shaire's House Services,,N,0,EST,,NC,Maid Service,T,0,01/31/2022
73536282,Shamari's Tutoring Service,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73536292,Cleanup Crew,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73536727,Sierra's Services,,N,0,EST,,VA,Cleaning Services,T,0,01/31/2022
73536768,Em's House Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73537132,Sparles,,N,0,EST,,MI,Maid Service,T,0,01/31/2022
73537334,Corey's House Cleaning and Power Wash,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73537432,JLPDesign,,N,0,MST,,UT,Maid Service,T,0,01/31/2022
73537940,Alicia's House Keeping Service,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73537985,Angela's Awesome Cleanouts,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73538041,Miracle's Tutoring Services,,N,0,EST,,MD,Maid Service,T,0,01/31/2022
73538083,Krista's Services,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
73538107,Momma's Jubilee Personal Chef Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73538441,Oscar's Tutoring Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73538485,Amanda's House Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73538533,Connecticut Power Washing,,N,0,EST,,CT,Cleaning Services,T,0,01/31/2022
73538669,mgDesign,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73538656,Sally's Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73538718,Web Developer at LACA,,N,0,PST,,CA,Handyman,T,0,01/31/2022
73538740,Amanda Powers Design,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73538759,ink.spotdesign,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73538830,Asylum Mixing and Mastering Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73538894,David's Language Tutoring Service,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73538881,T's Services,,N,0,CST,,FL,Cleaning Services,T,0,01/31/2022
73538939,Alex's Cocktail Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73539022,Bilingual Customer Service,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73539015,Angela's Reading and Tutoring Service,,N,0,EST,,NC,Maid Service,T,0,01/31/2022
73539194,Cherie Tutors Spanish,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73539208,Near By Professional Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73539256,A+ Tutoring Service,,N,0,MST,,AZ,Maid Service,T,0,01/31/2022
73539319,Editorial & Copywriting Services by Katie,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73539363,No-D-Lehs DJ Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73539572,The Next BestThing Dog Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73539600,DJ Que DJing Services,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73539960,B&D Services,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73539981,OWeb Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73539990,Brucas Spanish Translation Services,,N,0,EST,,DC,Maid Service,T,0,01/31/2022
73540038,Espinosa Canine Services,,N,0,EST,,NY,Maid Service,T,0,01/31/2022
73540313,Tony's Services,,N,0,CST,,LA,Cleaning Services,T,0,01/31/2022
73540350,Cheryl Tutor Service,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73540532,Gayle's Tutoring Service,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73540694,Basic Spanish,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73540783,Pro Chef Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73540823,Jerry the Mover & Cleaning,,N,0,EST,,CT,Cleaning Services,T,0,01/31/2022
73540868,Tution Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73540927,Public Speaker\/ Motivational Speaker(Specialize in Customer Service in the Workplace),,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73541032,Professional Services,,N,0,MST,,UT,Cleaning Services,T,0,01/31/2022
73541075,Ariana's Tutoring Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73541279,RCS Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73541376,Gerry's Assisting Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73578886,Daniel's Yard Cleaning,,N,0,EST,,OH,Cleaning Services,T,0,01/31/2022
73579151,Sabreudesign,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73579285,iHOLA! A Playgroup in Spanish,,N,0,EST,,NY,Maid Service,T,0,01/31/2022
73579483,Bessie's Beauty Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73579733,T's Cleaning,,N,0,EST,,NY,Cleaning Services,T,0,01/31/2022
73579884,Jessica's Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73580301,Home Loving,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73580402,Sara's Tutoring Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73580410,JHDesign,,N,0,EST,,NC,Maid Service,T,0,01/31/2022
73580530,Kim's Support Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73580600,A.F.W Field Services,,N,0,EST,,MA,Maid Service,T,0,01/31/2022
73580645,Craig's Tutorial Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73580911,Dent Tutoring Service,,N,0,CST,,IL,Maid Service,T,0,01/31/2022
73580946,Jeaneth's Spanish Lessons,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73580985,Chris's House Cleaning,,N,0,EST,,IN,Cleaning Services,T,0,01/31/2022
73581101,AAAA Professional Services,,N,0,MST,,NM,Cleaning Services,T,0,01/31/2022
73581301,Cleansweep Computing,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73581554,Nordale Services,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73581639,Spirithawk Services,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73581794,F.R.O.G. Window Cleaning,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73581830,Kc's Personal Chef Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73581987,Jeff's Services,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73582052,T&M Services,,N,0,PST,,OR,Cleaning Services,T,0,01/31/2022
73582134,P.J.'s Gutter Cleaning Services,,N,0,EST,,DC,Cleaning Services,T,0,01/31/2022
73582191,Thrill Hill Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73582225,Victoria Madrigals Errands & Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73582232,Carey Professional Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73582312,Sparkles N Shines,,N,0,EST,,GA,Cleaning Services,T,0,01/31/2022
73582401,Keen Quality Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73582824,Christina Sparkles MUA,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73582877,Feda's Beauty Services,,N,0,CST,,IL,Maid Service,T,0,01/31/2022
73583029,DJ's Tutoring Service,,N,0,MST,,NM,Maid Service,T,0,01/31/2022
73587195,Sommelier Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73587278,Keith's Tutorial Services,,N,0,EST,,MI,Maid Service,T,0,01/31/2022
73587507,Hernandez Integrity Services,,N,0,MST,,AZ,Maid Service,T,0,01/31/2022
73587583,Tallchief Enterprises,,N,0,CST,,KS,Maid Service,T,0,01/31/2022
73587973,DoItAll,,N,0,MST,,UT,Maid Service,T,0,01/31/2022
73588253,"Lasey's Psychotherapy Services, Inc.",,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73588274,Cleaning houses out if moving,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73588505,Valencia Spates,,N,0,PST,,CA,Handyman,T,0,01/31/2022
73588510,Stumpfs Cleaning Business,,N,0,CST,,WI,Cleaning Services,T,0,01/31/2022
73588543,JJS Services,,N,0,EST,,IN,Cleaning Services,T,0,01/31/2022
73588564,"Southern Shine Power Wash, LLC",,N,0,CST,,FL,Cleaning Services,T,0,01/31/2022
73588784,Whitney's Spotless Homes,,N,0,CST,,AL,Maid Service,T,0,01/31/2022
73589118,Rivkin Business Services,,N,0,EST,,MD,Maid Service,T,0,01/31/2022
73589134,Merchant's Pressure Washing,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73589243,E. Christopher's Personal Chef Service,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73589346,RJ Services,,N,0,EST,,NJ,Maid Service,T,0,01/31/2022
73589379,Shari's Personal Assistant Services,,N,0,EST,,MA,Maid Service,T,0,01/31/2022
73589563,Spinderella Services,,N,0,MST,,UT,Cleaning Services,T,0,01/31/2022
73589615,Kbal Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73589811,Auntie Annie's Dog Services,,N,0,EST,,MA,Maid Service,T,0,01/31/2022
73589843,Malerba IT Services,,N,0,EST,,NY,Maid Service,T,0,01/31/2022
73590037,Carmen Translation Services,,N,0,EST,,VA,Maid Service,T,0,01/31/2022
73590178,Jazmin's Awesome Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73590332,Dell's Woofing Service,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73590434,Joshua's Tutoring Services,,N,0,EST,,PA,Maid Service,T,0,01/31/2022
73590703,Mayra S Service,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73590761,Natalie's Personal Service,,N,0,EST,,CT,Cleaning Services,T,0,01/31/2022
73590952,Hardenco Services,,N,0,CST,,IL,Cleaning Services,T,0,01/31/2022
73591048,Nina Baidal Services,,N,0,EST,,NJ,Maid Service,T,0,01/31/2022
73591074,NLynnDesign,,N,0,EST,,PA,Maid Service,T,0,01/31/2022
73591445,Angela's Services,,N,0,EST,,NJ,Cleaning Services,T,0,01/31/2022
73591466,Doug's Personal Chef Services,,N,0,CST,,WI,Maid Service,T,0,01/31/2022
73591690,Phil & Banus Home Meal Service,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73591740,Advanced Mathematics Tutoring Service (AMTS),,N,0,CST,,WI,Maid Service,T,0,01/31/2022
73595969,Solid Touch Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73596092,Smashleys Services,,N,0,PST,,WA,Cleaning Services,T,0,01/31/2022
73596293,Mattie Dog Sitter Services,,N,0,EST,,NC,Maid Service,T,0,01/31/2022
73596411,Chiquita's Personal Chef Services,,N,0,CST,,IL,Maid Service,T,0,01/31/2022
73596445,Nita's Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73596481,Abstrack Designz,,N,0,EST,,SC,Maid Service,T,0,01/31/2022
73596698,Dijon's Cleaning services,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
73596802,Like New Service,,N,0,EST,,MD,Maid Service,T,0,01/31/2022
73596959,Gerardo Rivera Spanish-English Interpreting and Translating,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73596942,Katrina Home Care,"Anderson, Katrina",N,0,EST,,FL,Maid Service,T,0,01/31/2022
73596988,"Yames Enterprise.,LLC",,N,0,CST,,MO,Maid Service,T,0,01/31/2022
73597078,Ramaa's Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73597117,Taylor's Care Services,,N,0,EST,,NJ,Maid Service,T,0,01/31/2022
73597233,Wally's Translation Services,,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
73597242,GM Translating Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73597783,Compassionate Customer Service,,N,0,EST,,NY,Maid Service,T,0,01/31/2022
73597813,Elisa's Italian Language Services,,N,0,EST,,NY,Maid Service,T,0,01/31/2022
73597974,NKC Editorial Services,,N,0,CST,,MO,Maid Service,T,0,01/31/2022
73598332,J V G Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73598425,JJ Trakin Creative Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73598463,Joan's Services,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73598592,Sonia's Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73598637,Straight A Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73598753,Loving Care for Your Animals,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73598857,JF Language Services,,N,0,EST,,MA,Maid Service,T,0,01/31/2022
73598890,CBS Curt Brooks Services,,N,0,PST,,NV,Cleaning Services,T,0,01/31/2022
73599095,CDServices,,N,0,EST,,PA,Maid Service,T,0,01/31/2022
73599168,Adamo Day Spa,"Ilacqua, Joanne",N,0,EST,,MA,Maid Service,T,0,01/31/2022
73599499,L & L Services,,N,0,CST,,IL,Maid Service,T,0,01/31/2022
73599492,MTZ Janitor Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73599573,James' s Services,,N,0,EST,,SC,Maid Service,T,0,01/31/2022
73599607,Sanchez Math Services,,N,0,EST,,MA,Maid Service,T,0,01/31/2022
73599614,E&S Services,,N,0,MST,,CO,Maid Service,T,0,01/31/2022
73599748,Home,,N,0,EST,,NY,Handyman,T,0,01/31/2022
73600031,Miami Bookkeeping Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73600100,Under Pressure Property Maintenance,,N,0,EST,,VA,Cleaning Services,T,0,01/31/2022
73600131,Odyssey Tutoring Services,,N,0,EST,,VA,Maid Service,T,0,01/31/2022
73600409,Services Unlimited,"Reinzie, Eric",N,0,EST,,NY,Maid Service,T,0,01/31/2022
73600438,Clarity Life Spa,,N,0,EST,,MI,Maid Service,T,0,01/31/2022
73602729,Chanley's Beauty Service,,N,0,CST,,AL,Maid Service,T,0,01/31/2022
73602914,Jayell Sound Service,,N,0,EST,,GA,Cleaning Services,T,0,01/31/2022
73602963,Jim's Copywriting Services,,N,0,EST,,MI,Maid Service,T,0,01/31/2022
73603084,Severn Services,,N,0,EST,,VA,Cleaning Services,T,0,01/31/2022
73603115,Diane's Superior Cleanups,,N,0,EST,,NH,Cleaning Services,T,0,01/31/2022
73603144,The Spanish Guidance,,N,0,EST,,NJ,Maid Service,T,0,01/31/2022
73603322,Rob's Tutoring Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73603363,John Spanish Translation & Interpretation Service,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73603540,CNJ Power Wash Man,,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
73603538,Hayward's Professional Services,,N,0,EST,,GA,Cleaning Services,T,0,01/31/2022
73603687,JCP Services (Just Call Pam),,N,0,EST,,PA,Maid Service,T,0,01/31/2022
73603678,"Covenant Family Services, LLC",,N,0,EST,,CT,Maid Service,T,0,01/31/2022
73603830,Elite Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73603913,Adesigner,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73604179,Spanish with Sofia,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73604661,Destiny's Tutor Service,,N,0,EST,,NC,Maid Service,T,0,01/31/2022
73604734,ProMaid House and Yard Services,,N,0,EST,,MI,Cleaning Services,T,0,01/31/2022
73605206,Shauna's Services,,N,0,CST,,AR,Cleaning Services,T,0,01/31/2022
73605480,SKKM Services,,N,0,EST,,NJ,Cleaning Services,T,0,01/31/2022
73605501,Shalom Professional Services,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
73605679,M & G Services,,N,0,EST,,TN,Maid Service,T,0,01/31/2022
73605920,Moxie Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73606033,Victoria's Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73606084,Myservices,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73606273,Christy's Tutoring Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73606754,Dina's Customer Care Services,,N,0,CST,,AL,Maid Service,T,0,01/31/2022
73606789,Melissa's Services,,N,0,MST,,UT,Cleaning Services,T,0,01/31/2022
73606809,Celeste Tutoring Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73607034,Lauren's Spanish Lessons,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73607275,bartending services,,N,0,CST,,IL,Maid Service,T,0,01/31/2022
73607295,Sra Turner's Tutoring Services,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73607375,Campbell Bookkeeping Services,,N,0,CST,,IL,Cleaning Services,T,0,01/31/2022
73615613,JMC DJ Services,,N,0,MST,,NM,Cleaning Services,T,0,01/31/2022
73615651,Nat's Personal Services,,N,0,EST,,MA,Cleaning Services,T,0,01/31/2022
73615713,Ashly's Nanny Service,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73615996,Judy's House Cleaning,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73616110,"Languabundance: French, English. Spanish, and ESL Instruction",,N,0,EST,,PA,Maid Service,T,0,01/31/2022
73616209,Nin0Sal Tutoring Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73616322,K&G Services,,N,0,EST,,OH,Maid Service,T,0,01/31/2022
73616334,GCM Editorial Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73616442,Carolyn's Personal Service,,N,0,EST,,IN,Cleaning Services,T,0,01/31/2022
73616529,Q&C Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73616665,Lindsey's Personal Chef Services,,N,0,MST,,UT,Maid Service,T,0,01/31/2022
73616656,Lee Typing Services,,N,0,EST,,FL,Handyman,T,0,01/31/2022
73616782,Professional Enterprise,,N,0,EST,,OH,Cleaning Services,T,0,01/31/2022
73616833,Jason's BarTending Services,,N,0,EST,,TN,Maid Service,T,0,01/31/2022
73617430,Linda's Personal Service,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73617429,Tationa's Math Tutoring Service,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73617471,Freddy's Tutorial Service,,N,0,MST,,AZ,Maid Service,T,0,01/31/2022
73617524,KCDesign,,N,0,EST,,NY,Maid Service,T,0,01/31/2022
73617537,BK Services,,N,0,EST,,WV,Maid Service,T,0,01/31/2022
73617599,No Sparks,,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
73617721,Gomez Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73618425,SparxSEO,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73618563,Randy's All Out Service,,N,0,EST,,PA,Maid Service,T,0,01/31/2022
73618617,Bless Home,,N,0,EST,,VA,Maid Service,T,0,01/31/2022
73618775,Spanish for Everyone,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73618856,Demo Services,,N,0,EST,,MA,Maid Service,T,0,01/31/2022
73618884,T&L Services,,N,0,EST,,GA,Cleaning Services,T,0,01/31/2022
73618924,KB's Power Washing and Detailing,,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
73618974,Jan's Tutoring Service,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73619048,TCH Cleanup,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73619294,Precision Home Repair - Home  Facebook,,N,0,EST,,NC,Handyman,T,0,01/31/2022
73619279,Ali's Stylist Service,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73619560,HomeCare,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73619554,Joy A. Burke Copywriting Services,,N,0,PST,,WA,Maid Service,T,0,01/31/2022
73624138,T's Assorted Services,,N,0,EST,,VA,Maid Service,T,0,01/31/2022
73624155,M&D Services,,N,0,EST,,VA,Cleaning Services,T,0,01/31/2022
73624227,Tabarani Services,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
73624284,Renewal Life Services,,N,0,EST,,NC,Maid Service,T,0,01/31/2022
73624527,D & M Spanish,,N,0,EST,,NH,Maid Service,T,0,01/31/2022
73624547,Tully's Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73624662,Sam Makes Sparkles,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73624705,Immaculate Services,,N,0,EST,,GA,Cleaning Services,T,0,01/31/2022
73624946,Riley's Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73625272,Rose Vicente Bilingual Services,,N,0,MST,,AZ,Maid Service,T,0,01/31/2022
73625311,T & T Services,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73625651,WelcomeHome,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73626099,Falisha's Services,,N,0,EST,,SC,Cleaning Services,T,0,01/31/2022
73626114,Veronica Assistant Service,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73626392,David's Power Washing,,N,0,EST,,SC,Cleaning Services,T,0,01/31/2022
73626530,Jen's Services,,N,0,EST,,TN,Cleaning Services,T,0,01/31/2022
73626765,Companion Services,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73626993,JS Service Co.,,N,0,EST,,PA,Maid Service,T,0,01/31/2022
73627142,Pixel Power LLC,,N,0,EST,,OH,Cleaning Services,T,0,01/31/2022
73627315,Job Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73627333,Forster's Dining Services,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73627339,Karyn's Yard Cleanup,,N,0,PST,,OR,Cleaning Services,T,0,01/31/2022
73627340,Anna Olinova -- Creative Services,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73627375,Just Caulking,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
73627468,Andrew's Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73627494,Marilyn's Typing Service,,N,0,EST,,TN,Handyman,T,0,01/31/2022
73627734,Green King Pressure Washing,,N,0,PST,,WA,Cleaning Services,T,0,01/31/2022
73627724,Hola Spanish,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
73628067,Linda's Transcription Service,,N,0,EST,,KY,Maid Service,T,0,01/31/2022
73628186,Tony Colazzo Private Services,,N,0,EST,,NY,Maid Service,T,0,01/31/2022
73628221,Point 2 Point Services LLC,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
73628279,Kat's (Almost Any) Job Service,,N,0,CST,,MO,Maid Service,T,0,01/31/2022
73628642,Yvette's Care Services,,N,0,EST,,NY,Maid Service,T,0,01/31/2022
73628716,Mlow services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73628766,Cynthia Newport Flight Services,,N,0,CST,,KS,Maid Service,T,0,01/31/2022
73628955,Jane Chou Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73628981,Gloria's Service Care,,N,0,EST,,MD,Maid Service,T,0,01/31/2022
73629065,Dee's Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73629127,Chris's Dine n Service,,N,0,EST,,MD,Maid Service,T,0,01/31/2022
73629472,D's Services,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
73629570,"Aya Services, LLC",,N,0,CST,,AR,Cleaning Services,T,0,01/31/2022
73629841,Imma's Services,,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
73629829,Nobles Professional Typing Services,,N,0,EST,,FL,Handyman,T,0,01/31/2022
73630050,Metcalf Bookkeeping Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73630124,Yuny Services,,N,0,EST,,NJ,Cleaning Services,T,0,01/31/2022
73630312,Got It Maid!,,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
73630580,My Heart to your Home,,N,0,PST,,CA,Maid Service,T,0,01/31/2022
73630604,All-Right Service,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
73630791,David Jozis IT Services,,N,0,EST,,NY,Cleaning Services,T,0,01/31/2022
73630959,Steve's Pressure Washing,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73631015,Steph Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73631152,Ichiba's Services,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73631156,Caring Animal Lover,,N,0,CST,,TX,Maid Service,T,0,01/31/2022
73631264,Mslees Services,,N,0,EST,,CT,Cleaning Services,T,0,01/31/2022
73631418,Randy's Services,,N,0,EST,,NY,Cleaning Services,T,0,01/31/2022
73631528,Javier Services,,N,0,EST,,FL,Maid Service,T,0,01/31/2022
73631600,Spabeca,"BRUMFIELD, IKE",N,0,CST,,MS,Maid Service,T,0,01/31/2022
73631861,FrancoWebDesign,,N,0,EST,,DE,Maid Service,T,0,01/31/2022
